haralick01,haralick02,haralick03,haralick04,haralick05,haralick06,haralick07,haralick08,haralick09,haralick10,haralick11,haralick12,haralick13,area,perimetro,desvio padrao,mediana,curtose,variância,lacunaridade,dimensao fractal,sucolaridade de cima para baixo,sucolaridade da direita para a esquerda,sucolaridade de baixo para cima,sucolaridade da esquerda para a direita,desvio padrão histograma,mediana histograma,curtose histograma,variancia histograma,classe
0.0007775431974989098,125.63979631204332,0.9372413842984643,1006.5391816004749,0.18503509491252312,321.21181342907533,3900.5169300898233,7.329500383598317,10.811635628450993,0.00032776300858446263,4.275473943279394,-0.30792364743755657,0.9894622357073629,3969.0,252.0,32.57502853717271,165.0,10.733102877205706,0.20324596392324457,0.11168341564818994,1.2813781191217044,0.018644739686898035,0.019433652595760974,0.019236301942581725,0.018421924433308583,32.841832127638675,3.0,14.282003358257743,2.052614507977417,Ariel_Sharon
0.0004234169273330637,130.0342094592466,0.9479594937382738,1253.8531106129312,0.14304065078919284,255.16736052059716,4885.378232992462,8.047707437161872,11.592281454007145,0.0002543718110110546,4.477020274435452,-0.36840105649605026,0.9971598989147884,3969.0,252.0,35.91429616417675,128.0,0.24762652094471083,0.28140702037782633,0.09944984601536885,1.6987710898481654,0.0058071531531663865,0.009090617494523289,5.99887221202414e-05,0.008405276950790406,35.239470945234125,2.0,12.720996462697293,2.202466934077133,Ariel_Sharon
0.0005596053945392499,110.82204762692109,0.9565251730046769,1277.2889753608656,0.18268059477747775,209.40619193279164,4998.33385381653,7.843999519079873,11.275439318611147,0.00035032398664000894,4.313196581985647,-0.3672937084896462,0.9966915346650069,3969.0,252.0,36.118301687149874,107.0,1.1744277588770933,0.3456143396711277,0.0991573865202258,1.562513804383215,0.001245316900830807,0.0024683522763026666,0.0,3.134104665873836e-05,34.786064918297384,2.0,12.284470918307296,2.1741290573935865,Ariel_Sharon
0.0004023338722532222,201.06369382243628,0.9603167275394686,2534.5453515637087,0.1299717043558723,201.1303411989796,9937.117712432402,8.313683452762376,11.827012600484256,0.000202661013392401,4.763008610943704,-0.39652703585529303,0.9985027431722524,3969.0,252.0,50.421573502070956,84.0,-0.8036464678343789,0.5001374656475096,0.10323959381638297,1.5426502279185297,0.00020004402437647845,0.004139221826296656,0.0003019024260173781,0.0003337331765301592,36.73915656353586,2.0,17.257139651400678,2.296197285220991,Ariel_Sharon
0.00043220007001654957,172.9272565507684,0.9324510165968466,1281.7198133885213,0.15137651945509795,236.7822223796926,4953.951997003323,7.995346818533096,11.606530025235921,0.0002564065441578201,4.617073634842917,-0.3556219764060956,0.996540471722811,3969.0,252.0,36.0330921241481,121.0,0.10308883054894435,0.304699464351652,0.10038204914529984,1.7457637380991775,0.005468767790022827,0.0056898690801231435,0.0,4.4073346863850815e-06,34.42530410177955,3.0,14.244933024915888,2.151581506361222,Ariel_Sharon
0.0005241227958295631,141.10853745433354,0.9149238917005232,832.3843107658299,0.1446367341396933,252.5287570468002,3188.4287056089797,7.613675438661797,11.313252289597358,0.00026679158635896686,4.491691012068955,-0.3084726391199224,0.9913059809208518,3969.0,252.0,29.36374341492662,129.0,2.9519860834779914,0.2331286983585174,0.10070358921776378,1.7870147952241575,0.001007565679693034,0.007472391108838891,6.513061258769065e-05,0.0068737281472715855,35.043276815960006,3.0,20.169150892047206,2.1902048009975004,Ariel_Sharon
0.00048244169803418266,192.34940909234058,0.9489482245363539,1886.5609337528704,0.16234347996487092,282.98869953073824,7353.894325919166,8.004803006295635,11.505124044889238,0.0002432344892931006,4.635175717053736,-0.37292485921818597,0.9973226080607636,3969.0,252.0,43.77629631425302,151.0,1.972887762350676,0.31012383613985994,0.10512330480994926,1.6409279050003212,0.013940154761108981,0.010949533324469705,0.014143626712463754,3.893145639640156e-05,33.73749768432745,3.0,14.160504080169595,2.1085936052704657,Ariel_Sharon
0.0003922353534105531,207.45616614701427,0.9301686043402959,1488.3266423024634,0.14041474446203048,271.2128527336861,5745.850403062825,8.000551673304358,11.687207283002104,0.00021372960950852743,4.749761882667125,-0.3475721961240136,0.996155201210067,3969.0,252.0,38.9822868690005,140.0,1.2115237026532713,0.2879017226984047,0.09819882736638448,1.7523102464888969,0.009895935482496634,0.009440510898236838,0.00023824092499181583,1.4446263694262215e-05,32.52919361896326,3.0,12.329319482746204,2.033074601185204,Ariel_Sharon
0.0003240299937420046,245.1592685106449,0.9199416940476481,1531.9327085643476,0.11811703395957733,248.41162662981856,5882.571565746754,8.201123383437189,11.901423938783676,0.00018487140711716246,4.845513547565076,-0.3648137036824637,0.9974426183854418,3969.0,252.0,39.26584250848702,124.0,-0.17762846136011445,0.3163336616291055,0.09734960924725299,1.7300924490976304,0.005091206118555836,0.004268993347617998,0.008610707717561356,0.009948333794879234,34.61947158031156,3.0,12.745700316718644,2.1637169737694726,Ariel_Sharon
0.0003969542935687515,202.16933972663134,0.9120969480941115,1151.3309927002633,0.14028369842166724,249.54404840639958,4403.154631074411,7.973929248297121,11.669840107678805,0.00020788813615382908,4.721374829393614,-0.3417769958256233,0.9957251863484151,3969.0,252.0,34.139351967268745,128.0,-0.2930886954112397,0.2733946180425529,0.10075296971496316,1.7510151816520692,0.006564480163443561,0.004184274580868592,0.00890526458576809,0.0,33.455777714768494,3.0,12.05648421717353,2.090986107173031,Ariel_Sharon
0.0003951166922217087,212.88346501795155,0.9458850797882391,1973.414457538819,0.13588327753934581,281.41428000598387,7680.774365137298,8.056980431443172,11.713503698018979,0.00020275064300596788,4.780101747785,-0.35571976453510834,0.9967070712031451,3969.0,252.0,45.11370409114092,146.0,1.6219058168326708,0.3217778063390825,0.09898896707504704,1.7080684829029895,0.013937706241838765,0.0,0.014069191726649258,0.011885847093399493,33.59838630797616,4.0,17.44339385208685,2.09989914424851,Ariel_Sharon
0.00034439243854385033,150.86390817901227,0.9588859357266148,1837.9156278239911,0.13970967905320153,203.42177658100277,7200.798603116942,8.239497977037706,11.826068523730116,0.0002611904666081172,4.58284353240429,-0.3788496229701595,0.9979150964039155,3969.0,252.0,43.12847192029232,95.0,-0.9918714816440959,0.4235662176201191,0.09583225320429963,1.5346331930501314,0.0026647235217738246,0.0035525566091533975,0.00012095685194856836,0.0,36.01312694698976,2.0,17.3946012094507,2.25082043418686,Ariel_Sharon
0.00029589503595075096,276.8848792989417,0.9402195828887141,2320.2063890109685,0.12115803033924294,247.4087459057697,9003.940676744909,8.397553253811639,12.032914554096445,0.0001770049087896787,4.968385139039851,-0.3867636078906281,0.9983958264947554,3969.0,252.0,48.54342687004932,129.0,-0.5750144299103432,0.3936665263456667,0.09988288725993309,1.7189341984386504,0.005635511952324393,0.007949117810749542,0.0,0.009291885778534875,36.747555190787864,3.0,36.37964734645072,2.2967221994242415,Ariel_Sharon
0.0005494916759561659,104.79584455309896,0.9402670706563518,879.536886304189,0.1554891586571624,195.4407881786974,3413.3517006636484,7.745321470238345,11.313636636070164,0.0003494244667888479,4.341874075542034,-0.3363436300910636,0.9945326136361596,3962.0,254.48528122901917,29.984992517391184,100.0,0.8610076959324662,0.3071722640063283,0.09624760053394887,1.5132178380915549,0.0007575718622041914,0.0,0.0,0.0,34.84855628286486,2.0,13.822925233226158,2.178034767679054,Ariel_Sharon
0.0006509097973918701,112.06084262408663,0.8943695189994395,530.8401549601385,0.1583198250732093,199.6133688429075,2011.299777216469,7.422862409200731,11.069499892801687,0.00037494886950963265,4.356984385481637,-0.2935731830798394,0.9880774371016322,3969.0,252.0,23.037778076712456,101.0,0.8073565610494264,0.23083991144922505,0.0981581693319421,1.437007434910693,0.0005254522353879104,0.0,0.0,0.0,33.059605260801284,3.0,10.472806301920356,2.0662253288000803,Ariel_Sharon
0.0005822535385668927,197.24334589159736,0.9532636470880573,2116.340943298579,0.16196987109019714,285.78173520565633,8268.120427302692,7.889983354735886,11.332884220082178,0.00025113960824833006,4.5519474031049745,-0.3689315841437524,0.9969088794312406,3969.0,252.0,46.599614951150464,153.0,2.5783257061043523,0.32697506786268854,0.10583089563298329,1.599408821118648,0.014209736732759538,0.014895322128419446,0.017451331394595756,0.016859524286985044,33.06444937542435,3.0,11.89986824542205,2.066528085964022,Ariel_Sharon
0.0006202108917493004,85.82873519778279,0.9539789322582402,933.7495144475879,0.1850952033893219,212.57834349017384,3649.1693225925683,7.845147756165261,11.229795254976468,0.0003195369914882392,4.166836002833049,-0.37035668908882285,0.9967722305376113,3969.0,252.0,30.711517560435293,104.0,0.24258475299158544,0.28828844784230734,0.10398125934035729,1.5387849050834912,4.994979311236426e-05,4.897038540427869e-06,0.0002984744990390786,0.0,37.48593486229202,1.0,14.253786055309789,2.342870928893251,Ariel_Sharon
0.000364633023892302,165.5671926177878,0.9457184775228642,1530.2628433903878,0.12876220438995148,201.805077239229,5955.484180943789,8.157182316175396,11.764634224502554,0.00024267622495170848,4.612468483334425,-0.37067960143292245,0.9975189269182485,3969.0,252.0,39.55506341353613,96.0,-0.17109651777891877,0.3914866661073137,0.0979573518757364,1.573684451329918,0.00010724514403537028,0.0,0.000515903010234076,0.0018998061017589918,34.78044978863844,2.0,13.87764170906759,2.1737781117899027,Ariel_Sharon
0.0005605657717140353,137.42747897770215,0.8999567613723293,689.0389310015453,0.15079429346897902,229.39331577538422,2618.7282450284747,7.546948665708615,11.234508259354701,0.00028728265619199633,4.458108676130927,-0.3014441738201751,0.9901827808630179,3969.0,252.0,26.666329628086057,116.0,2.2450401168065204,0.23270714270389223,0.09755908903394885,1.7295318290844461,0.0024438670836005277,0.0028924358139037192,2.448519270213935e-06,0.0004781958134727815,33.56488585560809,3.0,16.805449388507522,2.0978053659755056,Ariel_Sharon
0.0006822402264831304,97.77994693247666,0.9053976822108394,517.5684749703796,0.17746643015950028,263.750639723482,1972.493952949022,7.426524444463272,11.003107365606997,0.0003474266347180078,4.258484259406747,-0.30331353853276144,0.9895350844378629,3969.0,252.0,22.870558260570434,133.0,0.7693403734871453,0.17332078905599477,0.09791080748227625,1.7854070912242763,0.008538476399090035,0.007833792553122467,0.011465436334703767,0.012259246282107122,33.547773771146126,3.0,15.930561482763459,2.096735860696633,Ariel_Sharon
0.00041060265696090813,205.35518333490796,0.9109886998776442,1157.9887933520695,0.13062171953217974,240.79127791162762,4426.599990073359,7.944868158749351,11.63411433688061,0.0002201892641429505,4.70049719012584,-0.34043327595313355,0.9955792159529803,3969.0,252.0,34.610209352928685,123.0,1.0752757382264804,0.28847710209107463,0.09831432030096444,1.7865452373165853,0.0063414200579270654,1.2242596351069672e-06,2.4485192702139344e-05,0.008197887368603283,34.387611322975026,2.0,13.983432774968847,2.149225707685939,Ariel_Sharon
0.00048590205861610554,160.69380078420252,0.9646990585471753,2284.7860989787778,0.1590318462108776,304.9971340388007,8978.450595130867,7.959289719958477,11.426673895580382,0.0002508824664524046,4.5135834814559175,-0.37200786344330666,0.9971361432957127,3969.0,252.0,48.43473589485994,163.0,2.22979587279721,0.31862091940445697,0.10775578004954414,1.4573942985382726,0.016569864457318756,0.018640087500284633,0.017254715297197583,0.015238114826249403,35.417818608717276,3.0,27.933866153463253,2.2136136630448298,Ariel_Sharon
0.0004794487246268736,124.23458856922394,0.9489065620830679,1219.6542693543215,0.16085817354517898,263.8855731528722,4754.382488848078,7.912421287209301,11.43550419208918,0.0002926342400714281,4.4013314381220905,-0.36052842743345176,0.9965356442809693,3969.0,252.0,35.458526885733,137.0,1.2446850228585742,0.269262662634897,0.10228629775037401,1.6240791332161968,0.010183391644819755,0.006722654508299386,0.011250456342778981,4.4073346863850815e-06,33.52843942088567,3.0,13.66359828341034,2.0955274638053543,Ariel_Sharon
0.0006690539344246884,102.26572046642727,0.9403398507277757,858.8470485818807,0.1862563679616492,234.86740303760394,3333.1224738611,7.669584862395926,11.06784905779365,0.0003397263948788995,4.235218444553522,-0.3574914116018172,0.9956945399755551,3969.0,252.0,29.600570714448967,117.0,0.6996980981280214,0.25143493605743367,0.10411978137406755,1.6497263221279985,0.002227907683967659,0.00025831878300757,0.001001934085371542,8.080113591705983e-06,33.69416678002292,3.0,14.899939483630877,2.1058854237514324,Ariel_Sharon
0.0006958841283659605,151.90703243102794,0.9609584912240485,1953.9822504294525,0.1806922021961464,335.2692044989292,7664.021969286758,7.726519139693959,11.076468220237778,0.0002998742953929357,4.404177778635153,-0.36726952195430035,0.9962741142117806,3969.0,252.0,45.06795031658446,180.5,4.565087404777087,0.26972325280535175,0.1169739726393418,1.3244846932182968,0.017406278640023844,0.017030430932046,0.018853843232574306,0.019512984620115907,37.39558379675333,2.0,38.55222503189692,2.337223987297083,Ariel_Sharon
0.0008265055753781678,55.43796158509698,0.9430294414419549,487.9222973336232,0.19987874799990762,184.064557941232,1896.2512277493988,7.321287450694004,10.700310942435786,0.0005494687872374072,3.905595245750817,-0.32174994478047714,0.990947632035471,3969.0,252.0,22.39252625171161,95.0,0.27444092893156036,0.2440810150914661,0.09546958599426558,0.996578428466209,2.791311968043885e-05,0.0,0.0,0.0,33.95987982163659,3.0,11.394400768235418,2.122492488852287,Ariel_Sharon
0.0003702557538664379,206.73310145817578,0.9255342272776435,1391.6494465666178,0.1310892632628585,253.9407419217687,5359.864684808303,8.003357220121243,11.736966396464346,0.0002196145391456492,4.766526081577393,-0.3418761291914362,0.9958961900441063,3969.0,252.0,37.77786924998384,130.0,1.4120809065903304,0.297954407940797,0.09813741223187639,1.7672425341971507,0.00692367794038394,0.00760387659364938,3.599323327214484e-05,0.009224796350531009,33.83773319092164,3.0,14.57277943622131,2.1148583244326025,Ariel_Sharon
0.00040970735040564833,260.8579636715797,0.9531065508595966,2784.0405726539398,0.15165177499131355,214.86851812484252,10875.304326944175,8.295924857695603,11.760379320823445,0.00022793708630350693,4.808778563281551,-0.40238955106492924,0.9986109320131884,3969.0,252.0,53.038789371692445,108.0,-1.264301215986111,0.49411799244529314,0.10818791330881262,1.534388835836782,0.006601942508277836,0.0,0.009021079547249207,0.00409563818328685,35.11576835981238,3.0,26.370096766416037,2.1947355224882736,Ariel_Sharon
